timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label
2026-04-03T08:10:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T08:10:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,87,anomaly
2026-04-03T08:11:00,0.0.0.0,0.0.0.0,tcp,196,0,SF,196,255,normal
2026-04-03T08:11:30,0.0.0.0,0.0.0.0,tcp,277,0,SF,277,255,normal
2026-04-03T08:12:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-03T08:12:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,13,anomaly
2026-04-03T08:13:00,0.0.0.0,0.0.0.0,tcp,294,0,SF,294,255,normal
2026-04-03T08:13:30,0.0.0.0,0.0.0.0,tcp,300,0,SF,300,255,normal
2026-04-03T08:14:00,0.0.0.0,0.0.0.0,icmp,520,0,SF,520,59,anomaly
2026-04-03T08:14:30,0.0.0.0,0.0.0.0,udp,54,0,SF,54,255,normal
2026-04-03T08:15:00,0.0.0.0,0.0.0.0,tcp,76944,805,RSTR,76944,238,anomaly
2026-04-03T08:15:30,0.0.0.0,0.0.0.0,tcp,720,0,SF,720,82,normal
2026-04-03T08:16:00,0.0.0.0,0.0.0.0,tcp,301,0,SF,301,255,normal
2026-04-03T08:16:30,0.0.0.0,0.0.0.0,udp,1,0,SF,1,3,normal
2026-04-03T08:17:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T08:17:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,59,anomaly
2026-04-03T08:18:00,0.0.0.0,0.0.0.0,tcp,209,0,SF,209,255,normal
2026-04-03T08:18:30,0.0.0.0,0.0.0.0,tcp,220,8,SF,220,27,anomaly
2026-04-03T08:19:00,0.0.0.0,0.0.0.0,udp,43,0,SF,43,254,normal
2026-04-03T08:19:30,0.0.0.0,0.0.0.0,tcp,88382,0,SF,88382,114,normal
2026-04-03T08:20:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,8,anomaly
2026-04-03T08:20:30,0.0.0.0,0.0.0.0,tcp,277,0,SF,277,255,normal
2026-04-03T08:21:00,0.0.0.0,0.0.0.0,tcp,321,0,SF,321,255,normal
2026-04-03T08:21:30,0.0.0.0,0.0.0.0,tcp,335,0,SF,335,255,normal
2026-04-03T08:22:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-03T08:22:30,0.0.0.0,0.0.0.0,tcp,234,0,SF,234,255,normal
2026-04-03T08:23:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,6,anomaly
2026-04-03T08:23:30,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,250,anomaly
2026-04-03T08:24:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,86,anomaly
2026-04-03T08:24:30,0.0.0.0,0.0.0.0,udp,46,0,SF,46,255,normal
2026-04-03T08:25:00,0.0.0.0,0.0.0.0,tcp,318,0,SF,318,156,normal
2026-04-03T08:25:30,0.0.0.0,0.0.0.0,tcp,256,0,SF,256,241,normal
2026-04-03T08:26:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,7,anomaly
2026-04-03T08:26:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-03T08:27:00,0.0.0.0,0.0.0.0,tcp,160,282,SF,160,37,anomaly
2026-04-03T08:27:30,0.0.0.0,0.0.0.0,tcp,229,0,SF,229,255,normal
2026-04-03T08:28:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-03T08:28:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,9,anomaly
2026-04-03T08:29:00,0.0.0.0,0.0.0.0,tcp,0,7428,SF,0,217,anomaly
2026-04-03T08:29:30,0.0.0.0,0.0.0.0,tcp,282,0,SF,282,255,normal
2026-04-03T08:30:00,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,249,anomaly
2026-04-03T08:30:30,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,10,anomaly
2026-04-03T08:31:00,0.0.0.0,0.0.0.0,tcp,233,0,SF,233,197,normal
2026-04-03T08:31:30,0.0.0.0,0.0.0.0,tcp,257,0,SF,257,255,normal
2026-04-03T08:32:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T08:32:30,0.0.0.0,0.0.0.0,tcp,214,0,SF,214,255,normal
2026-04-03T08:33:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,85,anomaly
2026-04-03T08:33:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,13,anomaly
2026-04-03T08:34:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-03T08:34:30,0.0.0.0,0.0.0.0,tcp,203,0,SF,203,255,normal
2026-04-03T08:35:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,14,anomaly
2026-04-03T08:35:30,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,146,normal
2026-04-03T08:36:00,0.0.0.0,0.0.0.0,tcp,307,0,SF,307,255,normal
2026-04-03T08:36:30,0.0.0.0,0.0.0.0,tcp,320,0,SF,320,253,normal
2026-04-03T08:37:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-03T08:37:30,0.0.0.0,0.0.0.0,tcp,215,0,SF,215,255,normal
2026-04-03T08:38:00,0.0.0.0,0.0.0.0,tcp,358,0,SF,358,255,normal
2026-04-03T08:38:30,0.0.0.0,0.0.0.0,tcp,0,8092,SF,0,67,anomaly
2026-04-03T08:39:00,0.0.0.0,0.0.0.0,tcp,270,0,SF,270,255,normal
2026-04-03T08:39:30,0.0.0.0,0.0.0.0,tcp,337,0,SF,337,255,normal
2026-04-03T08:40:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T08:40:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,6,anomaly
2026-04-03T08:41:00,0.0.0.0,0.0.0.0,icmp,1480,0,SF,1480,25,anomaly
2026-04-03T08:41:30,0.0.0.0,0.0.0.0,tcp,219,0,SF,219,251,normal
2026-04-03T08:42:00,0.0.0.0,0.0.0.0,tcp,258,0,SF,258,255,normal
2026-04-03T08:42:30,0.0.0.0,0.0.0.0,tcp,324,0,SF,324,255,normal
2026-04-03T08:43:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,62,anomaly
2026-04-03T08:43:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,60,anomaly
2026-04-03T08:44:00,0.0.0.0,0.0.0.0,tcp,236,0,SF,236,255,normal
2026-04-03T08:44:30,0.0.0.0,0.0.0.0,tcp,1699,0,SF,1699,7,normal
2026-04-03T08:45:00,0.0.0.0,0.0.0.0,tcp,327,0,SF,327,255,normal
2026-04-03T08:45:30,0.0.0.0,0.0.0.0,tcp,303,0,SF,303,255,normal
2026-04-03T08:46:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-03T08:46:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,13,anomaly
2026-04-03T08:47:00,0.0.0.0,0.0.0.0,tcp,28,3,SF,28,254,anomaly
2026-04-03T08:47:30,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,25,normal
2026-04-03T08:48:00,0.0.0.0,0.0.0.0,tcp,282,0,SF,282,255,normal
2026-04-03T08:48:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,253,normal
2026-04-03T08:49:00,0.0.0.0,0.0.0.0,tcp,0,0,SH,0,1,anomaly
2026-04-03T08:49:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,7,anomaly
2026-04-03T08:50:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-03T08:50:30,0.0.0.0,0.0.0.0,tcp,26,0,SF,26,71,anomaly
2026-04-03T08:51:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,6,anomaly
2026-04-03T08:51:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-03T08:52:00,0.0.0.0,0.0.0.0,tcp,995,1,SF,995,42,normal
2026-04-03T08:52:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,12,anomaly
2026-04-03T08:53:00,0.0.0.0,0.0.0.0,tcp,197,31,SF,197,32,anomaly
2026-04-03T08:53:30,0.0.0.0,0.0.0.0,tcp,197,0,SF,197,229,normal
2026-04-03T08:54:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,10,anomaly
2026-04-03T08:54:30,0.0.0.0,0.0.0.0,tcp,230,0,SF,230,255,normal
2026-04-03T08:55:00,0.0.0.0,0.0.0.0,tcp,161,0,SF,161,151,normal
2026-04-03T08:55:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-03T08:56:00,0.0.0.0,0.0.0.0,tcp,0,8080,SF,0,69,anomaly
2026-04-03T08:56:30,0.0.0.0,0.0.0.0,tcp,0,8124,SF,0,60,anomaly
2026-04-03T08:57:00,0.0.0.0,0.0.0.0,tcp,224,0,SF,224,255,normal
2026-04-03T08:57:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,20,anomaly
2026-04-03T08:58:00,0.0.0.0,0.0.0.0,tcp,321,0,SF,321,255,normal
2026-04-03T08:58:30,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,254,anomaly
2026-04-03T08:59:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,17,anomaly
2026-04-03T08:59:30,0.0.0.0,0.0.0.0,udp,48,0,SF,48,254,anomaly
2026-04-03T09:00:00,0.0.0.0,0.0.0.0,tcp,303,0,SF,303,255,normal
2026-04-03T09:00:30,0.0.0.0,0.0.0.0,icmp,508,0,SF,508,192,anomaly
2026-04-03T09:01:00,0.0.0.0,0.0.0.0,tcp,0,0,SH,0,1,anomaly
2026-04-03T09:01:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,12,anomaly
2026-04-03T09:02:00,0.0.0.0,0.0.0.0,tcp,8,0,SF,8,10,normal
2026-04-03T09:02:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,254,normal
2026-04-03T09:03:00,0.0.0.0,0.0.0.0,tcp,124,0,SF,124,255,anomaly
2026-04-03T09:03:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,2,anomaly
2026-04-03T09:04:00,0.0.0.0,0.0.0.0,tcp,257,0,SF,257,255,normal
2026-04-03T09:04:30,0.0.0.0,0.0.0.0,udp,42,0,SF,42,220,normal
2026-04-03T09:05:00,0.0.0.0,0.0.0.0,udp,42,0,SF,42,255,normal
2026-04-03T09:05:30,0.0.0.0,0.0.0.0,tcp,219,0,SF,219,255,normal
2026-04-03T09:06:00,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,117,anomaly
2026-04-03T09:06:30,0.0.0.0,0.0.0.0,tcp,260,0,SF,260,255,normal
2026-04-03T09:07:00,0.0.0.0,0.0.0.0,tcp,0,7554,SF,0,169,anomaly
2026-04-03T09:07:30,0.0.0.0,0.0.0.0,tcp,357,0,SF,357,255,normal
2026-04-03T09:08:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T09:08:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,254,anomaly
2026-04-03T09:09:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,59,anomaly
2026-04-03T09:09:30,0.0.0.0,0.0.0.0,tcp,218,0,SF,218,255,normal
2026-04-03T09:10:00,0.0.0.0,0.0.0.0,tcp,290,0,SF,290,254,normal
2026-04-03T09:10:30,0.0.0.0,0.0.0.0,udp,42,0,SF,42,252,normal
2026-04-03T09:11:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,5,anomaly
2026-04-03T09:11:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,7,anomaly
2026-04-03T09:12:00,0.0.0.0,0.0.0.0,tcp,72564,2079,RSTR,72564,237,anomaly
2026-04-03T09:12:30,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,98,anomaly
2026-04-03T09:13:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,85,anomaly
2026-04-03T09:13:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,5,anomaly
2026-04-03T09:14:00,0.0.0.0,0.0.0.0,tcp,244,0,SF,244,255,normal
2026-04-03T09:14:30,0.0.0.0,0.0.0.0,tcp,0,7466,SF,0,191,anomaly
2026-04-03T09:15:00,0.0.0.0,0.0.0.0,tcp,124,0,RSTO,124,254,anomaly
2026-04-03T09:15:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,8,anomaly
2026-04-03T09:16:00,0.0.0.0,0.0.0.0,icmp,1480,0,SF,1480,23,anomaly
2026-04-03T09:16:30,0.0.0.0,0.0.0.0,tcp,2599,1,SF,2599,203,anomaly
2026-04-03T09:17:00,0.0.0.0,0.0.0.0,tcp,226,0,SF,226,255,normal
2026-04-03T09:17:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,11,anomaly
2026-04-03T09:18:00,0.0.0.0,0.0.0.0,tcp,0,8169,SF,0,19,anomaly
2026-04-03T09:18:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,18,anomaly
2026-04-03T09:19:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,19,anomaly
2026-04-03T09:19:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,14,anomaly
2026-04-03T09:20:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-03T09:20:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,20,anomaly
2026-04-03T09:21:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:21:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,1,anomaly
2026-04-03T09:22:00,0.0.0.0,0.0.0.0,tcp,162,282,SF,162,43,anomaly
2026-04-03T09:22:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-03T09:23:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T09:23:30,0.0.0.0,0.0.0.0,tcp,158,281,SF,158,4,anomaly
2026-04-03T09:24:00,0.0.0.0,0.0.0.0,tcp,313,0,SF,313,255,normal
2026-04-03T09:24:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,5,anomaly
2026-04-03T09:25:00,0.0.0.0,0.0.0.0,tcp,0,7526,SF,0,187,anomaly
2026-04-03T09:25:30,0.0.0.0,0.0.0.0,tcp,285,0,SF,285,255,normal
2026-04-03T09:26:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,2,anomaly
2026-04-03T09:26:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,14,anomaly
2026-04-03T09:27:00,0.0.0.0,0.0.0.0,tcp,69644,2079,RSTR,69644,237,anomaly
2026-04-03T09:27:30,0.0.0.0,0.0.0.0,tcp,293,0,SF,293,255,normal
2026-04-03T09:28:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:28:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:29:00,0.0.0.0,0.0.0.0,tcp,121,0,SF,121,120,anomaly
2026-04-03T09:29:30,0.0.0.0,0.0.0.0,tcp,4030,1,SF,4030,102,normal
2026-04-03T09:30:00,0.0.0.0,0.0.0.0,icmp,508,0,SF,508,255,anomaly
2026-04-03T09:30:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,255,normal
2026-04-03T09:31:00,0.0.0.0,0.0.0.0,tcp,274,0,SF,274,255,normal
2026-04-03T09:31:30,0.0.0.0,0.0.0.0,tcp,205,0,SF,205,255,normal
2026-04-03T09:32:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-03T09:32:30,0.0.0.0,0.0.0.0,tcp,26,4,SF,26,246,anomaly
2026-04-03T09:33:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:33:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,17,anomaly
2026-04-03T09:34:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,254,normal
2026-04-03T09:34:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,17,anomaly
2026-04-03T09:35:00,0.0.0.0,0.0.0.0,tcp,389,0,SF,389,255,normal
2026-04-03T09:35:30,0.0.0.0,0.0.0.0,tcp,0,7510,SF,0,190,anomaly
2026-04-03T09:36:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,13,anomaly
2026-04-03T09:36:30,0.0.0.0,0.0.0.0,tcp,22568,0,SF,22568,178,normal
2026-04-03T09:37:00,0.0.0.0,0.0.0.0,tcp,321,0,SF,321,255,normal
2026-04-03T09:37:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,240,normal
2026-04-03T09:38:00,0.0.0.0,0.0.0.0,tcp,360,27,SF,360,89,normal
2026-04-03T09:38:30,0.0.0.0,0.0.0.0,tcp,26,0,SF,26,107,anomaly
2026-04-03T09:39:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-03T09:39:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,191,anomaly
2026-04-03T09:40:00,0.0.0.0,0.0.0.0,tcp,0,1,RSTO,0,87,anomaly
2026-04-03T09:40:30,0.0.0.0,0.0.0.0,tcp,217,0,SF,217,231,normal
2026-04-03T09:41:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-03T09:41:30,0.0.0.0,0.0.0.0,tcp,197,0,SF,197,255,normal
2026-04-03T09:42:00,0.0.0.0,0.0.0.0,tcp,280,0,SF,280,250,normal
2026-04-03T09:42:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:43:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,9,anomaly
2026-04-03T09:43:30,0.0.0.0,0.0.0.0,tcp,0,0,S3,0,141,anomaly
2026-04-03T09:44:00,0.0.0.0,0.0.0.0,tcp,353,0,SF,353,255,normal
2026-04-03T09:44:30,0.0.0.0,0.0.0.0,tcp,245,0,SF,245,255,normal
2026-04-03T09:45:00,0.0.0.0,0.0.0.0,tcp,72564,2069,RSTR,72564,244,anomaly
2026-04-03T09:45:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,7,anomaly
2026-04-03T09:46:00,0.0.0.0,0.0.0.0,tcp,326,0,SF,326,255,normal
2026-04-03T09:46:30,0.0.0.0,0.0.0.0,tcp,276,0,SF,276,172,normal
2026-04-03T09:47:00,0.0.0.0,0.0.0.0,udp,105,0,SF,105,51,normal
2026-04-03T09:47:30,0.0.0.0,0.0.0.0,icmp,1008,0,SF,1008,255,anomaly
2026-04-03T09:48:00,0.0.0.0,0.0.0.0,tcp,283,0,SF,283,255,normal
2026-04-03T09:48:30,0.0.0.0,0.0.0.0,udp,33,0,SF,33,11,normal
2026-04-03T09:49:00,0.0.0.0,0.0.0.0,tcp,227,0,SF,227,255,normal
2026-04-03T09:49:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,255,anomaly
2026-04-03T09:50:00,0.0.0.0,0.0.0.0,tcp,211,0,SF,211,255,normal
2026-04-03T09:50:30,0.0.0.0,0.0.0.0,tcp,230,0,SF,230,255,normal
2026-04-03T09:51:00,0.0.0.0,0.0.0.0,udp,53,0,SF,53,255,normal
2026-04-03T09:51:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,3,anomaly
2026-04-03T09:52:00,0.0.0.0,0.0.0.0,tcp,258,0,SF,258,255,normal
2026-04-03T09:52:30,0.0.0.0,0.0.0.0,tcp,54540,0,SF,54540,254,anomaly
2026-04-03T09:53:00,0.0.0.0,0.0.0.0,tcp,276,0,SF,276,255,normal
2026-04-03T09:53:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,11,anomaly
2026-04-03T09:54:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-03T09:54:30,0.0.0.0,0.0.0.0,tcp,234,0,SF,234,255,normal
2026-04-03T09:55:00,0.0.0.0,0.0.0.0,udp,53,0,SF,53,255,normal
2026-04-03T09:55:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,11,anomaly
2026-04-03T09:56:00,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,7,anomaly
2026-04-03T09:56:30,0.0.0.0,0.0.0.0,tcp,306,0,SF,306,255,normal
2026-04-03T09:57:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,10,anomaly
2026-04-03T09:57:30,0.0.0.0,0.0.0.0,icmp,1480,0,SF,1480,39,anomaly
2026-04-03T09:58:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-03T09:58:30,0.0.0.0,0.0.0.0,udp,53,0,SF,53,255,normal
2026-04-03T09:59:00,0.0.0.0,0.0.0.0,tcp,57964,902,RSTR,57964,255,anomaly
2026-04-03T09:59:30,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,128,anomaly
2026-04-03T10:00:00,0.0.0.0,0.0.0.0,tcp,1376,1,SF,1376,65,normal
2026-04-03T10:00:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-03T10:01:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,255,anomaly
2026-04-03T10:01:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,12,anomaly
2026-04-03T10:02:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,11,anomaly
2026-04-03T10:02:30,0.0.0.0,0.0.0.0,tcp,175,0,SF,175,210,normal
2026-04-03T10:03:00,0.0.0.0,0.0.0.0,tcp,164,282,SF,164,16,anomaly
2026-04-03T10:03:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-03T10:04:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-03T10:04:30,0.0.0.0,0.0.0.0,tcp,342,0,SF,342,255,normal
2026-04-03T10:05:00,0.0.0.0,0.0.0.0,tcp,1500,1,SF,1500,218,normal
2026-04-03T10:05:30,0.0.0.0,0.0.0.0,tcp,1710,0,SF,1710,142,normal
2026-04-03T10:06:00,0.0.0.0,0.0.0.0,tcp,28,4,SF,28,129,anomaly
2026-04-03T10:06:30,0.0.0.0,0.0.0.0,tcp,140,0,SF,140,255,normal
2026-04-03T10:07:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,17,anomaly
2026-04-03T10:07:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T10:08:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T10:08:30,0.0.0.0,0.0.0.0,tcp,245,0,SF,245,255,normal
2026-04-03T10:09:00,0.0.0.0,0.0.0.0,tcp,164,281,SF,164,14,anomaly
2026-04-03T10:09:30,0.0.0.0,0.0.0.0,tcp,235,0,SF,235,255,normal
2026-04-03T10:10:00,0.0.0.0,0.0.0.0,tcp,353,0,SF,353,255,normal
2026-04-03T10:10:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,5,anomaly
2026-04-03T10:11:00,0.0.0.0,0.0.0.0,tcp,265,0,SF,265,179,normal
2026-04-03T10:11:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T10:12:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,17,anomaly
2026-04-03T10:12:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,16,anomaly
2026-04-03T10:13:00,0.0.0.0,0.0.0.0,tcp,26,0,SF,26,85,anomaly
2026-04-03T10:13:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,212,normal
2026-04-03T10:14:00,0.0.0.0,0.0.0.0,tcp,328,0,SF,328,255,normal
2026-04-03T10:14:30,0.0.0.0,0.0.0.0,icmp,18,0,SF,18,50,anomaly
2026-04-03T10:15:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-03T10:15:30,0.0.0.0,0.0.0.0,tcp,347,0,SF,347,255,normal
2026-04-03T10:16:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,17,anomaly
2026-04-03T10:16:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-03T10:17:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,17,anomaly
2026-04-03T10:17:30,0.0.0.0,0.0.0.0,udp,52,0,SF,52,255,normal
2026-04-03T10:18:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,14,anomaly
2026-04-03T10:18:30,0.0.0.0,0.0.0.0,tcp,268,0,SF,268,255,normal
2026-04-03T10:19:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,17,anomaly
2026-04-03T10:19:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T10:20:00,0.0.0.0,0.0.0.0,udp,46,0,SF,46,255,normal
2026-04-03T10:20:30,0.0.0.0,0.0.0.0,tcp,283618,280,SF,283618,9,anomaly
2026-04-03T10:21:00,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,15,anomaly
2026-04-03T10:21:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,86,anomaly
2026-04-03T10:22:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,16,anomaly
2026-04-03T10:22:30,0.0.0.0,0.0.0.0,tcp,205,0,SF,205,255,normal
