timestamp,src_ip,dst_ip,protocol,packet_size,duration,tcp_flags,byte_rate,connection_state,label
2026-04-03T08:21:00,0.0.0.0,0.0.0.0,tcp,1591,2,SF,1591,147,normal
2026-04-03T08:21:30,0.0.0.0,0.0.0.0,udp,146,9052,SF,146,2,normal
2026-04-03T08:22:00,0.0.0.0,0.0.0.0,tcp,290,0,SF,290,255,normal
2026-04-03T08:22:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,11,anomaly
2026-04-03T08:23:00,0.0.0.0,0.0.0.0,udp,28,0,SF,28,80,anomaly
2026-04-03T08:23:30,0.0.0.0,0.0.0.0,tcp,255,0,SF,255,255,normal
2026-04-03T08:24:00,0.0.0.0,0.0.0.0,tcp,334,0,SF,334,38,anomaly
2026-04-03T08:24:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,5,anomaly
2026-04-03T08:25:00,0.0.0.0,0.0.0.0,tcp,302,0,SF,302,255,normal
2026-04-03T08:25:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-03T08:26:00,0.0.0.0,0.0.0.0,udp,28,0,SF,28,2,anomaly
2026-04-03T08:26:30,0.0.0.0,0.0.0.0,tcp,220,0,SF,220,255,normal
2026-04-03T08:27:00,0.0.0.0,0.0.0.0,udp,43,0,SF,43,245,normal
2026-04-03T08:27:30,0.0.0.0,0.0.0.0,udp,44,0,SF,44,212,normal
2026-04-03T08:28:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,46,anomaly
2026-04-03T08:28:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,11,anomaly
2026-04-03T08:29:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,59,anomaly
2026-04-03T08:29:30,0.0.0.0,0.0.0.0,udp,43,0,SF,43,255,normal
2026-04-03T08:30:00,0.0.0.0,0.0.0.0,tcp,641,0,SF,641,48,normal
2026-04-03T08:30:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,4,anomaly
2026-04-03T08:31:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T08:31:30,0.0.0.0,0.0.0.0,tcp,310,0,SF,310,255,normal
2026-04-03T08:32:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,10,anomaly
2026-04-03T08:32:30,0.0.0.0,0.0.0.0,tcp,696,0,SF,696,133,normal
2026-04-03T08:33:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-03T08:33:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,67,anomaly
2026-04-03T08:34:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,6,anomaly
2026-04-03T08:34:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,21,anomaly
2026-04-03T08:35:00,0.0.0.0,0.0.0.0,tcp,221,0,SF,221,58,normal
2026-04-03T08:35:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,31,anomaly
2026-04-03T08:36:00,0.0.0.0,0.0.0.0,icmp,181,0,SF,181,93,normal
2026-04-03T08:36:30,0.0.0.0,0.0.0.0,udp,42,0,SF,42,83,normal
2026-04-03T08:37:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,6,anomaly
2026-04-03T08:37:30,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,47,normal
2026-04-03T08:38:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-03T08:38:30,0.0.0.0,0.0.0.0,tcp,210,0,SF,210,255,normal
2026-04-03T08:39:00,0.0.0.0,0.0.0.0,tcp,321,0,SF,321,255,normal
2026-04-03T08:39:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-03T08:40:00,0.0.0.0,0.0.0.0,tcp,329,0,SF,329,255,normal
2026-04-03T08:40:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,7,anomaly
2026-04-03T08:41:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-03T08:41:30,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,95,anomaly
2026-04-03T08:42:00,0.0.0.0,0.0.0.0,tcp,320,0,SF,320,255,normal
2026-04-03T08:42:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T08:43:00,0.0.0.0,0.0.0.0,tcp,225,0,SF,225,255,normal
2026-04-03T08:43:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-03T08:44:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-03T08:44:30,0.0.0.0,0.0.0.0,udp,146,315,SF,146,2,normal
2026-04-03T08:45:00,0.0.0.0,0.0.0.0,tcp,247,0,SF,247,255,normal
2026-04-03T08:45:30,0.0.0.0,0.0.0.0,tcp,353,0,SF,353,255,normal
2026-04-03T08:46:00,0.0.0.0,0.0.0.0,udp,44,0,SF,44,254,normal
2026-04-03T08:46:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,10,anomaly
2026-04-03T08:47:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T08:47:30,0.0.0.0,0.0.0.0,tcp,3065,2,SF,3065,119,normal
2026-04-03T08:48:00,0.0.0.0,0.0.0.0,udp,102,0,SF,102,1,normal
2026-04-03T08:48:30,0.0.0.0,0.0.0.0,tcp,259,0,SF,259,255,normal
2026-04-03T08:49:00,0.0.0.0,0.0.0.0,udp,147,1082,SF,147,2,normal
2026-04-03T08:49:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,12,anomaly
2026-04-03T08:50:00,0.0.0.0,0.0.0.0,tcp,0,0,SF,0,255,normal
2026-04-03T08:50:30,0.0.0.0,0.0.0.0,tcp,309,0,SF,309,255,normal
2026-04-03T08:51:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,247,normal
2026-04-03T08:51:30,0.0.0.0,0.0.0.0,tcp,278,0,SF,278,255,normal
2026-04-03T08:52:00,0.0.0.0,0.0.0.0,udp,28,0,SF,28,182,anomaly
2026-04-03T08:52:30,0.0.0.0,0.0.0.0,tcp,313,0,SF,313,255,normal
2026-04-03T08:53:00,0.0.0.0,0.0.0.0,tcp,219,0,SF,219,255,normal
2026-04-03T08:53:30,0.0.0.0,0.0.0.0,tcp,245,0,SF,245,255,normal
2026-04-03T08:54:00,0.0.0.0,0.0.0.0,tcp,328,0,SF,328,255,normal
2026-04-03T08:54:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,249,normal
2026-04-03T08:55:00,0.0.0.0,0.0.0.0,tcp,251,0,SF,251,252,normal
2026-04-03T08:55:30,0.0.0.0,0.0.0.0,tcp,2089,0,SF,2089,152,normal
2026-04-03T08:56:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,255,normal
2026-04-03T08:56:30,0.0.0.0,0.0.0.0,tcp,237,0,SF,237,255,normal
2026-04-03T08:57:00,0.0.0.0,0.0.0.0,tcp,324,0,SF,324,255,normal
2026-04-03T08:57:30,0.0.0.0,0.0.0.0,tcp,1,25950,RSTR,1,2,anomaly
2026-04-03T08:58:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,17,anomaly
2026-04-03T08:58:30,0.0.0.0,0.0.0.0,udp,105,0,SF,105,239,normal
2026-04-03T08:59:00,0.0.0.0,0.0.0.0,tcp,218,0,SF,218,255,normal
2026-04-03T08:59:30,0.0.0.0,0.0.0.0,tcp,325,0,SF,325,255,normal
2026-04-03T09:00:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,20,anomaly
2026-04-03T09:00:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,19,anomaly
2026-04-03T09:01:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,8,anomaly
2026-04-03T09:01:30,0.0.0.0,0.0.0.0,tcp,328,240,SF,328,250,normal
2026-04-03T09:02:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,8,anomaly
2026-04-03T09:02:30,0.0.0.0,0.0.0.0,tcp,9,0,SF,9,10,normal
2026-04-03T09:03:00,0.0.0.0,0.0.0.0,udp,46,0,SF,46,254,normal
2026-04-03T09:03:30,0.0.0.0,0.0.0.0,tcp,1079,1,SF,1079,167,normal
2026-04-03T09:04:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,254,normal
2026-04-03T09:04:30,0.0.0.0,0.0.0.0,tcp,273,26,SF,273,49,normal
2026-04-03T09:05:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,20,anomaly
2026-04-03T09:05:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:06:00,0.0.0.0,0.0.0.0,tcp,237,0,SF,237,2,normal
2026-04-03T09:06:30,0.0.0.0,0.0.0.0,tcp,225,0,SF,225,255,normal
2026-04-03T09:07:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T09:07:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T09:08:00,0.0.0.0,0.0.0.0,udp,147,0,SF,147,1,normal
2026-04-03T09:08:30,0.0.0.0,0.0.0.0,tcp,262,0,SF,262,255,normal
2026-04-03T09:09:00,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,255,anomaly
2026-04-03T09:09:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T09:10:00,0.0.0.0,0.0.0.0,tcp,261,0,SF,261,255,normal
2026-04-03T09:10:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,8,anomaly
2026-04-03T09:11:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,2,anomaly
2026-04-03T09:11:30,0.0.0.0,0.0.0.0,tcp,294,0,SF,294,255,normal
2026-04-03T09:12:00,0.0.0.0,0.0.0.0,tcp,221,0,SF,221,82,normal
2026-04-03T09:12:30,0.0.0.0,0.0.0.0,tcp,284,0,SF,284,255,normal
2026-04-03T09:13:00,0.0.0.0,0.0.0.0,tcp,0,0,SH,0,1,anomaly
2026-04-03T09:13:30,0.0.0.0,0.0.0.0,tcp,309,0,SF,309,129,normal
2026-04-03T09:14:00,0.0.0.0,0.0.0.0,tcp,334,0,SF,334,26,anomaly
2026-04-03T09:14:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,64,anomaly
2026-04-03T09:15:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-03T09:15:30,0.0.0.0,0.0.0.0,tcp,214,0,SF,214,255,normal
2026-04-03T09:16:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,14,anomaly
2026-04-03T09:16:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,1,anomaly
2026-04-03T09:17:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,15,anomaly
2026-04-03T09:17:30,0.0.0.0,0.0.0.0,udp,46,0,SF,46,254,normal
2026-04-03T09:18:00,0.0.0.0,0.0.0.0,tcp,748,0,SF,748,92,normal
2026-04-03T09:18:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,18,anomaly
2026-04-03T09:19:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,15,anomaly
2026-04-03T09:19:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T09:20:00,0.0.0.0,0.0.0.0,tcp,329,0,SF,329,255,normal
2026-04-03T09:20:30,0.0.0.0,0.0.0.0,tcp,9,0,SF,9,119,normal
2026-04-03T09:21:00,0.0.0.0,0.0.0.0,udp,46,0,SF,46,253,normal
2026-04-03T09:21:30,0.0.0.0,0.0.0.0,tcp,1766,0,SF,1766,6,normal
2026-04-03T09:22:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,4,anomaly
2026-04-03T09:22:30,0.0.0.0,0.0.0.0,tcp,1,9015,RSTR,1,2,anomaly
2026-04-03T09:23:00,0.0.0.0,0.0.0.0,tcp,8,7,SF,8,6,normal
2026-04-03T09:23:30,0.0.0.0,0.0.0.0,tcp,266,0,SF,266,255,normal
2026-04-03T09:24:00,0.0.0.0,0.0.0.0,tcp,245,0,SF,245,68,normal
2026-04-03T09:24:30,0.0.0.0,0.0.0.0,tcp,295,0,SF,295,255,normal
2026-04-03T09:25:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,12,anomaly
2026-04-03T09:25:30,0.0.0.0,0.0.0.0,tcp,228,0,SF,228,19,normal
2026-04-03T09:26:00,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,212,anomaly
2026-04-03T09:26:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,15,anomaly
2026-04-03T09:27:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,19,anomaly
2026-04-03T09:27:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T09:28:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,195,normal
2026-04-03T09:28:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:29:00,0.0.0.0,0.0.0.0,udp,1,0,SF,1,6,anomaly
2026-04-03T09:29:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,11,anomaly
2026-04-03T09:30:00,0.0.0.0,0.0.0.0,icmp,30,0,SF,30,247,normal
2026-04-03T09:30:30,0.0.0.0,0.0.0.0,tcp,2078,1,SF,2078,117,normal
2026-04-03T09:31:00,0.0.0.0,0.0.0.0,tcp,19,0,SF,19,5,normal
2026-04-03T09:31:30,0.0.0.0,0.0.0.0,tcp,661,0,SF,661,69,normal
2026-04-03T09:32:00,0.0.0.0,0.0.0.0,udp,28,0,SF,28,34,anomaly
2026-04-03T09:32:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,42,anomaly
2026-04-03T09:33:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,18,anomaly
2026-04-03T09:33:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,15,anomaly
2026-04-03T09:34:00,0.0.0.0,0.0.0.0,tcp,1075,0,SF,1075,100,normal
2026-04-03T09:34:30,0.0.0.0,0.0.0.0,tcp,223,0,SF,223,255,normal
2026-04-03T09:35:00,0.0.0.0,0.0.0.0,tcp,350,15159,SF,350,142,anomaly
2026-04-03T09:35:30,0.0.0.0,0.0.0.0,tcp,233,0,SF,233,255,normal
2026-04-03T09:36:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-03T09:36:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,17,anomaly
2026-04-03T09:37:00,0.0.0.0,0.0.0.0,tcp,201,0,SF,201,255,normal
2026-04-03T09:37:30,0.0.0.0,0.0.0.0,tcp,271,0,SF,271,28,normal
2026-04-03T09:38:00,0.0.0.0,0.0.0.0,tcp,14416,0,SF,14416,50,normal
2026-04-03T09:38:30,0.0.0.0,0.0.0.0,tcp,227,0,SF,227,52,normal
2026-04-03T09:39:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:39:30,0.0.0.0,0.0.0.0,tcp,225,0,SF,225,255,normal
2026-04-03T09:40:00,0.0.0.0,0.0.0.0,tcp,176,0,SF,176,255,normal
2026-04-03T09:40:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,14,anomaly
2026-04-03T09:41:00,0.0.0.0,0.0.0.0,tcp,227,0,SF,227,255,normal
2026-04-03T09:41:30,0.0.0.0,0.0.0.0,tcp,855,0,SF,855,20,normal
2026-04-03T09:42:00,0.0.0.0,0.0.0.0,tcp,944,0,SF,944,166,normal
2026-04-03T09:42:30,0.0.0.0,0.0.0.0,tcp,954,0,SF,954,104,normal
2026-04-03T09:43:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,18,anomaly
2026-04-03T09:43:30,0.0.0.0,0.0.0.0,tcp,166,0,SF,166,255,normal
2026-04-03T09:44:00,0.0.0.0,0.0.0.0,tcp,306,0,SF,306,240,normal
2026-04-03T09:44:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,19,anomaly
2026-04-03T09:45:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,1,anomaly
2026-04-03T09:45:30,0.0.0.0,0.0.0.0,icmp,1480,0,SF,1480,38,anomaly
2026-04-03T09:46:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,17,anomaly
2026-04-03T09:46:30,0.0.0.0,0.0.0.0,tcp,313,0,SF,313,255,normal
2026-04-03T09:47:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,22,anomaly
2026-04-03T09:47:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,16,anomaly
2026-04-03T09:48:00,0.0.0.0,0.0.0.0,tcp,285,0,SF,285,255,normal
2026-04-03T09:48:30,0.0.0.0,0.0.0.0,tcp,226,0,SF,226,255,normal
2026-04-03T09:49:00,0.0.0.0,0.0.0.0,tcp,256,0,SF,256,255,normal
2026-04-03T09:49:30,0.0.0.0,0.0.0.0,tcp,3740,1,SF,3740,185,normal
2026-04-03T09:50:00,0.0.0.0,0.0.0.0,tcp,224,0,SF,224,255,normal
2026-04-03T09:50:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T09:51:00,0.0.0.0,0.0.0.0,tcp,832,4,SF,832,28,anomaly
2026-04-03T09:51:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,20,anomaly
2026-04-03T09:52:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,25,anomaly
2026-04-03T09:52:30,0.0.0.0,0.0.0.0,tcp,201,0,SF,201,255,normal
2026-04-03T09:53:00,0.0.0.0,0.0.0.0,tcp,285,0,SF,285,255,normal
2026-04-03T09:53:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,24,anomaly
2026-04-03T09:54:00,0.0.0.0,0.0.0.0,tcp,7422,0,SF,7422,44,normal
2026-04-03T09:54:30,0.0.0.0,0.0.0.0,tcp,198,0,SF,198,2,normal
2026-04-03T09:55:00,0.0.0.0,0.0.0.0,tcp,2310,20,SF,2310,157,normal
2026-04-03T09:55:30,0.0.0.0,0.0.0.0,tcp,331,0,SF,331,255,normal
2026-04-03T09:56:00,0.0.0.0,0.0.0.0,icmp,65,0,SF,65,16,normal
2026-04-03T09:56:30,0.0.0.0,0.0.0.0,udp,28,0,SF,28,71,anomaly
2026-04-03T09:57:00,0.0.0.0,0.0.0.0,udp,45,0,SF,45,232,normal
2026-04-03T09:57:30,0.0.0.0,0.0.0.0,tcp,0,0,RSTO,0,3,anomaly
2026-04-03T09:58:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T09:58:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,2,anomaly
2026-04-03T09:59:00,0.0.0.0,0.0.0.0,tcp,9,0,SF,9,12,normal
2026-04-03T09:59:30,0.0.0.0,0.0.0.0,tcp,283,0,SF,283,255,normal
2026-04-03T10:00:00,0.0.0.0,0.0.0.0,tcp,221,0,SF,221,255,normal
2026-04-03T10:00:30,0.0.0.0,0.0.0.0,icmp,18,0,SF,18,123,anomaly
2026-04-03T10:01:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,3,anomaly
2026-04-03T10:01:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,52,anomaly
2026-04-03T10:02:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,8,anomaly
2026-04-03T10:02:30,0.0.0.0,0.0.0.0,tcp,302,0,SF,302,187,normal
2026-04-03T10:03:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-03T10:03:30,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,60,anomaly
2026-04-03T10:04:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,19,anomaly
2026-04-03T10:04:30,0.0.0.0,0.0.0.0,tcp,355,0,SF,355,255,normal
2026-04-03T10:05:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,63,anomaly
2026-04-03T10:05:30,0.0.0.0,0.0.0.0,tcp,106,18,SF,106,1,normal
2026-04-03T10:06:00,0.0.0.0,0.0.0.0,tcp,286,0,SF,286,255,normal
2026-04-03T10:06:30,0.0.0.0,0.0.0.0,tcp,1,9235,RSTR,1,2,anomaly
2026-04-03T10:07:00,0.0.0.0,0.0.0.0,tcp,0,0,SH,0,1,anomaly
2026-04-03T10:07:30,0.0.0.0,0.0.0.0,icmp,1032,0,SF,1032,46,anomaly
2026-04-03T10:08:00,0.0.0.0,0.0.0.0,tcp,168,0,SF,168,255,normal
2026-04-03T10:08:30,0.0.0.0,0.0.0.0,tcp,238,0,SF,238,255,normal
2026-04-03T10:09:00,0.0.0.0,0.0.0.0,tcp,0,0,RSTR,0,1,anomaly
2026-04-03T10:09:30,0.0.0.0,0.0.0.0,tcp,291,0,SF,291,255,normal
2026-04-03T10:10:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,22,anomaly
2026-04-03T10:10:30,0.0.0.0,0.0.0.0,tcp,749,0,SF,749,129,normal
2026-04-03T10:11:00,0.0.0.0,0.0.0.0,tcp,198,0,SF,198,255,normal
2026-04-03T10:11:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,11,anomaly
2026-04-03T10:12:00,0.0.0.0,0.0.0.0,tcp,167,0,SF,167,255,normal
2026-04-03T10:12:30,0.0.0.0,0.0.0.0,tcp,241,0,SF,241,255,normal
2026-04-03T10:13:00,0.0.0.0,0.0.0.0,tcp,337,0,SF,337,255,normal
2026-04-03T10:13:30,0.0.0.0,0.0.0.0,tcp,729,0,SF,729,156,normal
2026-04-03T10:14:00,0.0.0.0,0.0.0.0,icmp,8,0,SF,8,111,anomaly
2026-04-03T10:14:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,4,anomaly
2026-04-03T10:15:00,0.0.0.0,0.0.0.0,tcp,222,0,SF,222,255,normal
2026-04-03T10:15:30,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,14,anomaly
2026-04-03T10:16:00,0.0.0.0,0.0.0.0,tcp,0,0,REJ,0,255,normal
2026-04-03T10:16:30,0.0.0.0,0.0.0.0,udp,46,0,SF,46,255,normal
2026-04-03T10:17:00,0.0.0.0,0.0.0.0,tcp,246,0,SF,246,255,normal
2026-04-03T10:17:30,0.0.0.0,0.0.0.0,tcp,222,0,SF,222,255,normal
2026-04-03T10:18:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,10,anomaly
2026-04-03T10:18:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,10,anomaly
2026-04-03T10:19:00,0.0.0.0,0.0.0.0,tcp,279,409,SF,279,113,normal
2026-04-03T10:19:30,0.0.0.0,0.0.0.0,tcp,226,0,SF,226,255,normal
2026-04-03T10:20:00,0.0.0.0,0.0.0.0,tcp,299,0,SF,299,255,normal
2026-04-03T10:20:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,26,anomaly
2026-04-03T10:21:00,0.0.0.0,0.0.0.0,tcp,12,0,SF,12,88,normal
2026-04-03T10:21:30,0.0.0.0,0.0.0.0,tcp,281,0,SF,281,255,normal
2026-04-03T10:22:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,25,anomaly
2026-04-03T10:22:30,0.0.0.0,0.0.0.0,udp,42,0,SF,42,245,normal
2026-04-03T10:23:00,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,7,anomaly
2026-04-03T10:23:30,0.0.0.0,0.0.0.0,tcp,0,0,S0,0,9,anomaly
2026-04-03T10:24:00,0.0.0.0,0.0.0.0,tcp,263,0,SF,263,255,normal
